Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Tifus,kedinginan,kelelahan,demam_tinggi,sakit_kepala,mual,sembelit,nyeri_perut_bagian_atas,diare,tampilan_beracun_(tifus),sakit_perut_bagian_tengah,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,
Hepatitis_A,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,nyeri_perut_bagian_atas,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,diare,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_A,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,demam_ringan,mata_menguning,nyeri_otot,,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,
Hepatitis_B,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,nyeri_perut_bagian_atas,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,urine_berwarna_kuning,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_B,gatal,kelelahan,kelesuan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,malaise,menerima_transfusi_darah,menerima_suntikan_yang_tidak_steril,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,
Hepatitis_C,kulit_kekuningan,mual,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,mual,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,mata_menguning,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,riwayat_keluarga,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,mata_menguning,,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,
Hepatitis_C,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,mata_menguning,riwayat_keluarga,,,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,
Hepatitis_D,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,nyeri_perut_bagian_atas,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,mata_menguning,,,,,,,,,
Hepatitis_D,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,,,,,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,
Hepatitis_E,muntah,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,kulit_kekuningan,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,urin_berwarna_gelap,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,kulit_kekuningan,mual,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_E,nyeri_sendi,muntah,kelelahan,demam_tinggi,kulit_kekuningan,urin_berwarna_gelap,kehilangan_nafsu_makan,nyeri_perut_bagian_atas,mata_menguning,gagal_hati_akut,koma,pendarahan_perut,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Hepatitis_alkoholik,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,kelebihan_cairan,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,,,,,,,,,,,
Hepatitis_alkoholik,muntah,kulit_kekuningan,nyeri_perut_bagian_atas,pembengkakan_perut,perut_kembung,riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,
Tuberkulosis,muntah,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,demam_tinggi,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,batuk,sesak_napas,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,berkeringat,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Tuberkulosis,kedinginan,muntah,kelelahan,penurunan_berat_badan,batuk,demam_tinggi,sesak_napas,kehilangan_nafsu_makan,demam_ringan,mata_menguning,kelenjar_getah_bening_membengkak,malaise,dahak,nyeri_dada,darah_dalam_dahak,,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot
Flu_biasa,kedinginan,kelelahan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kelelahan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,sakit_kepala,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,demam_tinggi,kelenjar_getah_bening_membengkak,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,demam_tinggi,sakit_kepala,malaise,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Flu_biasa,bersin_terus_menerus,kedinginan,kelelahan,batuk,demam_tinggi,sakit_kepala,kelenjar_getah_bening_membengkak,dahak,iritasi_tenggorokan,kemerahan_pada_mata,tekanan_sinus,hidung_meler,kemacetan,nyeri_dada,kehilangan_penciuman,nyeri_otot,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,malaise,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,
Pneumonia,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,batuk,demam_tinggi,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,demam_tinggi,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,sesak_napas,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,berkeringat,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,sesak_napas,malaise,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Pneumonia,kedinginan,kelelahan,batuk,demam_tinggi,sesak_napas,berkeringat,dahak,nyeri_dada,detak_jantung_cepat,dahak_berkarat,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,iritasi_pada_anus,,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,
Wasir_dimorfik_(ambeien),sembelit,nyeri_saat_buang_air_besar,nyeri_di_daerah_anus,tinja_berdarah,iritasi_pada_anus,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,berkeringat,nyeri_dada,,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,berkeringat,nyeri_dada,,,,,,,,,,,,,
Serangan_jantung,sesak_napas,berkeringat,nyeri_dada,,,,,,,,,,,,,,
Serangan_jantung,muntah,berkeringat,nyeri_dada,,,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,nyeri_dada,,,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,berkeringat,,,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,berkeringat,nyeri_dada,,,,,,,,,,,,,
Serangan_jantung,sesak_napas,berkeringat,nyeri_dada,,,,,,,,,,,,,,
Serangan_jantung,muntah,berkeringat,nyeri_dada,,,,,,,,,,,,,,
Serangan_jantung,muntah,sesak_napas,nyeri_dada,,,,,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,
Varises,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,memar,obesitas,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,kram,obesitas,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,kram,memar,kaki_bengkak,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,pembuluh_darah_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_bengkak,,,,,,,,,,,
Varises,kelelahan,kram,memar,obesitas,kaki_bengkak,pembuluh_darah_yang_menonjol_di_betis,,,,,,,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,
Hipotiroidisme,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,perubahan_suasana_hati,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,kelesuan,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,pusing,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,wajah_dan_mata_bengkak,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipotiroidisme,kelelahan,kenaikan_berat_badan,tangan_dan_kaki_dingin,perubahan_suasana_hati,kelesuan,pusing,pembesaran_tiroid,kuku_rapuh,pembengkakan_ekstremitas,depresi,mudah_tersinggung,haid_tidak_normal,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,
Hipertiroidisme,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,penurunan_berat_badan,kegelisahan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,kegelisahan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,berkeringat,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,diare,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,berkeringat,detak_jantung_cepat,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
Hipertiroidisme,kelelahan,perubahan_suasana_hati,penurunan_berat_badan,kegelisahan,berkeringat,diare,rasa_lapar_yang_berlebihan,kelemahan_otot,mudah_tersinggung,haid_tidak_normal,,,,,,,
